LCNS_NO,BSSH_NM,CHNG_DT,CHNG_PRVNS,INDUTY_CD_NM,SITE_ADDR,CHNG_BF_CN,CHNG_AF_CN,TELNO,DB_EXISTS,DB_LAST_EVENT_DATE,IS_MISSED,MISSED_REASON
20220293267,(유)아웃백스테이크하우스코리아 동광주점,20260116,변경민원,일반음식점,광주광역시 북구 동문대로 200(삼성홈플러스 1층 두암동),(유)아웃백스테이크하우스코리아동광주홈플러스점,(유)아웃백스테이크하우스코리아 동광주점,0624127882,Y,20260402,N,NONE
20060046267,(유)아웃백스테이크하우스코리아 상봉점,20260116,변경민원,일반음식점,"서울특별시 중랑구 망우로 353(지하1층 상봉동, 상봉 프레미어스 엠코)",(유)아웃백스테이크하우스코리아 상봉홈플러스점,(유)아웃백스테이크하우스코리아 상봉점,024348491,Y,20260401,N,NONE
20190105426,(주)금은마에프앤비 은마왕만두,20260114,변경민원,일반음식점,"서울특별시 강남구 삼성로 212(은마상가지하 비블럭 40호,41호 일부호 대치동, 은마아파트)",은마왕만두,(주)금은마에프앤비 은마왕만두,025557715,Y,20260506,N,NONE
20190105426,(주)금은마에프앤비 은마왕만두,20260114,변경민원,일반음식점,"서울특별시 강남구 삼성로 212(은마상가지하 비블럭 40호,41호 일부호 대치동, 은마아파트)",이**,이*******,025557715,Y,20260506,N,NONE
19910214146,(유)예뻐지다,20260109,변경민원,일반음식점,광주광역시 동구 중앙로160번길 15-14(황금동),충지로 조개보쌈,제주 이모네 해장국,0622220788,Y,20260402,N,NONE
20150208577,(신)청해수산,20260106,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),경기도 김포시 구래동 6881-10 206호 \n 경기도 김포시 김포한강9로75번길 102(지오파크 2층 206호 구래동),인천광역시 서구 당하동 1092-6 1층 \n 인천광역시 서구 원당대로 666(1층 당하동),0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20260106,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),참치 매니아,(신)청해수산,0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20200310,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),"인천광역시 서구 마전동 1016-7 \n 인천광역시 서구 완정로 19(201호 마전동, 무광프라자)",경기도 김포시 구래동 6881-10 206호 \n 경기도 김포시 김포한강9로75번길 102(지오파크 2층 206호 구래동),0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20200310,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),훈참치,참치 매니아,0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20180402,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),훈뜰 훈참치,훈참치,0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20180402,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),김**,송**,0319813137,Y,20260106,N,NONE
20150208577,(신)청해수산,20160120,변경민원,일반음식점,인천광역시 서구 원당대로 666(1층 당하동),훈뜰 전복 게웃 생면 칼국수,훈뜰 훈참치,0319813137,Y,20260106,N,NONE
20160338925,(주)금강산,20260105,변경민원,일반음식점,"경기도 시흥시 공단1대로 263(스마트허브 N-CITY 139호, 140호, 143호, 144호, 152호 정왕동)","경기도 시흥시 정왕동 1277-6 스마트허브 N-CITY \n 경기도 시흥시 공단1대로 263(스마트허브 N-CITY 1층 139호, 140호, 152호 정왕동)","경기도 시흥시 정왕동 1277-6 스마트허브 N-CITY \n 경기도 시흥시 공단1대로 263(139호, 140호, 143 일부호, 144호, 152호 정왕동)",0314310071,Y,20260519,N,NONE
20230640287,(주)1984한우클래식하이엔드,20251231,변경민원,일반음식점,충청남도 천안시 서북구 업성수변로 75(2층 성성동),1984한우클래식하이엔드,(주)1984한우클래식하이엔드,,Y,20251231,N,NONE
20230640287,(주)1984한우클래식하이엔드,20251231,변경민원,일반음식점,충청남도 천안시 서북구 업성수변로 75(2층 성성동),김*******,방**,,Y,20251231,N,NONE
20230640287,(주)1984한우클래식하이엔드,20241029,변경민원,일반음식점,충청남도 천안시 서북구 업성수변로 75(2층 성성동),방*******,김*******,,Y,20251231,N,NONE
20020231210,(주)드림포레스트 팡시온지점,20251230,변경민원,일반음식점,대전광역시 동구 회남로275번길 227(신촌동),팡시온2,(주)드림포레스트 팡시온지점,0422733537,Y,20251230,N,NONE
20020231210,(주)드림포레스트 팡시온지점,20251230,변경민원,일반음식점,대전광역시 동구 회남로275번길 227(신촌동),성*******,성**,0422733537,Y,20251230,N,NONE
20020231210,(주)드림포레스트 팡시온지점,20170710,변경민원,일반음식점,대전광역시 동구 회남로275번길 227(신촌동),성**,성*******,0422733537,Y,20251230,N,NONE
20250137076,(주)거대곰탕,20251223,변경민원,일반음식점,서울특별시 서초구 사임당로 157(릿타워 B1층 서초동),김*******,김**,,Y,20251223,N,NONE
20160114580,(유)웅이네,20251222,변경민원,일반음식점,서울특별시 송파구 양재대로 932(가락동 농수산물도매시장 가락몰 2관 편의시설 2층 001-1호 가락동),서울특별시 송파구 가락동 600 \n 서울특별시 송파구 양재대로 932(판매동 3층 3-1호 가락동),서울특별시 송파구 가락동 600 가락동 농수산물도매시장 \n 서울특별시 송파구 양재대로 932(가락동 농수산물도매시장 가락몰 2관 편의시설 2층 001-1호 가락동),,Y,20260414,N,NONE
20030364390,(主食)주식회사,20251217,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,味食(미식),(主食)주식회사,0313573647,Y,20251217,N,NONE
20210076528,(돌통)돌아온 옛날통닭,20251215,변경민원,일반음식점,서울특별시 강서구 양천로 691-3(1층 염창동),제***,제***,0236650789,Y,20251215,N,NONE
20070478469,(유)모악장례문화,20251212,변경민원,일반음식점,전북특별자치도 전주시 완산구 우림로 1109(삼천동2가),모악,(유)모악장례문화,,Y,20251212,N,NONE
20070478469,(유)모악장례문화,20251212,변경민원,일반음식점,전북특별자치도 전주시 완산구 우림로 1109(삼천동2가),대*******,이*****,,Y,20251212,N,NONE
20070478469,(유)모악장례문화,20070917,변경민원,일반음식점,전북특별자치도 전주시 완산구 우림로 1109(삼천동2가),이**,대*******,,Y,20251212,N,NONE
20200030316,(주)고메드갤러리아 SKT 카페테리아,20251212,변경민원,일반음식점,서울특별시 중구 을지로 65(SK텔레콤빌딩 지하2층 을지로2가),(주)신세계푸드 SKT 카페테리아,(주)고메드갤러리아 SKT 카페테리아,,Y,20251212,N,NONE
20200030316,(주)고메드갤러리아 SKT 카페테리아,20251212,변경민원,일반음식점,서울특별시 중구 을지로 65(SK텔레콤빌딩 지하2층 을지로2가),강**,차**,,Y,20251212,N,NONE
20200030316,(주)고메드갤러리아 SKT 카페테리아,20250410,변경민원,일반음식점,서울특별시 중구 을지로 65(SK텔레콤빌딩 지하2층 을지로2가),송**,강**,,Y,20251212,N,NONE
20200036271,(주)고메드갤러리아 신세계라이브쇼핑,20251210,초기자료등록,일반음식점,서울특별시 성동구 아차산로 17(서울숲 L-Tower 지하1층 102호 성수동1가),(주)신세계푸드 신세계라이브쇼핑,(주)고메드갤러리아 신세계라이브쇼핑,0233976000,Y,20251210,N,NONE
20200036271,(주)고메드갤러리아 신세계라이브쇼핑,20251210,변경민원,일반음식점,서울특별시 성동구 아차산로 17(서울숲 L-Tower 지하1층 102호 성수동1가),강**,차**,0233976000,Y,20251210,N,NONE
20200036271,(주)고메드갤러리아 신세계라이브쇼핑,20250409,변경민원,일반음식점,서울특별시 성동구 아차산로 17(서울숲 L-Tower 지하1층 102호 성수동1가),송**,강**,0233976000,Y,20251210,N,NONE
20150030045,(주)고메드갤러리아 메사카페테리아,20251209,변경민원,일반음식점,"서울특별시 중구 남대문시장10길 2(회현동1가, 메사빌딩 8층)",강**,차**,0269597048,Y,20251209,N,NONE
20150030045,(주)고메드갤러리아 메사카페테리아,20250410,변경민원,일반음식점,"서울특별시 중구 남대문시장10길 2(회현동1가, 메사빌딩 8층)",송**,강**,0269597048,Y,20251209,N,NONE
20150257428,(주)대일인터내셔널하스피탈리티그룹 세종컨벤션센터점,20251209,변경민원,일반음식점,"세종특별자치시 다솜3로 66(회의 전시동 4층 일부호 어진동, 정부세종청사 정부세종컨벤션센터)",(주)파라다이스푸드코리아 세종컨벤션센터점,(주)대일인터내셔널하스피탈리티그룹 세종컨벤션센터점,,Y,20251209,N,NONE
20150257428,(주)대일인터내셔널하스피탈리티그룹 세종컨벤션센터점,20251209,변경민원,일반음식점,"세종특별자치시 다솜3로 66(회의 전시동 4층 일부호 어진동, 정부세종청사 정부세종컨벤션센터)",한**,박**,,Y,20251209,N,NONE
20150257428,(주)대일인터내셔널하스피탈리티그룹 세종컨벤션센터점,20201210,변경민원,일반음식점,"세종특별자치시 다솜3로 66(회의 전시동 4층 일부호 어진동, 정부세종청사 정부세종컨벤션센터)",임**,한**,,Y,20251209,N,NONE
20160338925,(주)금강산,20251209,변경민원,일반음식점,"경기도 시흥시 공단1대로 263(스마트허브 N-CITY 139호, 140호, 143호, 144호, 152호 정왕동)","경기도 시흥시 정왕동 1277-6 스마트허브 N-CITY \n 경기도 시흥시 공단1대로 263(스마트허브 N-CITY 139,140,144,152호 정왕동)","경기도 시흥시 정왕동 1277-6 스마트허브 N-CITY \n 경기도 시흥시 공단1대로 263(스마트허브 N-CITY 1층 139호, 140호, 152호 정왕동)",0314310071,Y,20260519,N,NONE
20240109862,(주)고메드갤러리아 마곡연회,20251209,변경민원,일반음식점,"서울특별시 강서구 마곡중앙로 143(B2층, 4층 마곡동)",마곡그래머시컨벤션,(주)고메드갤러리아 마곡연회,,Y,20251209,N,NONE
20240109862,(주)고메드갤러리아 마곡연회,20251209,변경민원,일반음식점,"서울특별시 강서구 마곡중앙로 143(B2층, 4층 마곡동)",강**,차**,,Y,20251209,N,NONE
20240109862,(주)고메드갤러리아 마곡연회,20250408,변경민원,일반음식점,"서울특별시 강서구 마곡중앙로 143(B2층, 4층 마곡동)",송**,강**,,Y,20251209,N,NONE
20150086234,(주)고메드갤러리아 일신방직본사,20251208,변경민원,일반음식점,"서울특별시 영등포구 은행로 11(여의도동, 지하1층)",일신방직구내식당(소반),(주)고메드갤러리아 일신방직본사,0233976000,Y,20251208,N,NONE
20150086234,(주)고메드갤러리아 일신방직본사,20251208,변경민원,일반음식점,"서울특별시 영등포구 은행로 11(여의도동, 지하1층)",강**,차**,0233976000,Y,20251208,N,NONE
20150086234,(주)고메드갤러리아 일신방직본사,20250409,변경민원,일반음식점,"서울특별시 영등포구 은행로 11(여의도동, 지하1층)",송**,강**,0233976000,Y,20251208,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20251204,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),(주)신세계푸드 SK서린본사 더 비스트로,(주)고메드갤러리아 SK서린본사 더 비스트로,,Y,20251204,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20251204,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),강**,차**,,Y,20251204,N,NONE
20190025575,(주)고메드갤러리아 SK서린본사 더 비스트로,20250801,변경민원,일반음식점,서울특별시 종로구 종로 26(SK서린동빌딩 지하1층 서린동),이**,강**,,Y,20251204,N,NONE
20030364390,(主食)주식회사,20251202,변경민원,일반음식점,경기도 화성시 만세구 송산면 사강시장길 64,술고픈 주막,味食(미식),0313573647,Y,20251217,N,NONE
20210033949,(주)그래픽,20251124,변경민원,일반음식점,서울특별시 용산구 회나무로39길 33(3층 이태원동),윤**,미***********,,Y,20251124,N,NONE
20000175593,(주)그랜드관광호텔정원식당,20251120,변경민원,일반음식점,대구광역시 수성구 동대구로 305(범어동),조*******,조************,7420001,Y,20251120,N,NONE
20000175593,(주)그랜드관광호텔정원식당,20251113,변경민원,일반음식점,대구광역시 수성구 동대구로 305(범어동),서**,조*******,7420001,Y,20251120,N,NONE
20220716316,(유)돌산바다김밥,20251120,변경민원,일반음식점,전라남도 여수시 돌산읍 강남해안로 155,바다김밥,(유)돌산바다김밥,,Y,20251120,N,NONE
20220716316,(유)돌산바다김밥,20251120,변경민원,일반음식점,전라남도 여수시 돌산읍 강남해안로 155,박**,김**,,Y,20251120,N,NONE
20250702284,(주)김연준 가마솥흑염소 전문점,20251119,변경민원,일반음식점,충청남도 아산시 아산로 150(A동 1층 온천동),유**,유**,,Y,20251119,N,NONE
20240040717,(복합) 문화공간 아리랑,20251117,변경민원,일반음식점,서울특별시 종로구 인사동12길 14-3(관훈동),달새는달만생각한다,(복합) 문화공간 아리랑,,Y,20251117,N,NONE
20240040717,(복합) 문화공간 아리랑,20251117,변경민원,일반음식점,서울특별시 종로구 인사동12길 14-3(관훈동),송**,최**,,Y,20251117,N,NONE
20240040717,(복합) 문화공간 아리랑,20250602,변경민원,일반음식점,서울특별시 종로구 인사동12길 14-3(관훈동),김**,송**,,Y,20251117,N,NONE
20000175593,(주)그랜드관광호텔정원식당,20251113,변경민원,일반음식점,대구광역시 수성구 동대구로 305(범어동),서**,조*******,7420001,Y,20251120,N,NONE
20090033241,(주) 플로라에프앤비,20251110,변경민원,일반음식점,서울특별시 종로구 필운대로 116(지하1층 101호 신교동),파티플로라,(주) 플로라에프앤비,023653723,Y,20251110,N,NONE
20090033241,(주) 플로라에프앤비,20251110,변경민원,일반음식점,서울특별시 종로구 필운대로 116(지하1층 101호 신교동),황*******,황*******,023653723,Y,20251110,N,NONE
